NAME	s0_1_H52JYCCXY_L2	s0_2_H52JYCCXY_L2	s0_3_H52JYCCXY_L2	s8_1_H52JYCCXY_L2	s8_2_H52JYCCXY_L1	s8_3_H52JYCCXY_L1
RP11-433J8.1	NA	0.827688776325318	2.02516753944105	0.930878149690816	NA	NA
RP11-411B10.4	NA	0.827688776325318	2.02516753944105	0.930878149690816	NA	NA
RP11-845C23.2	NA	0.827688776325318	2.02516753944105	0.930878149690816	NA	NA
RN7SL833P	NA	0.827688776325318	2.02516753944105	0.930878149690816	NA	NA
CLEC17A	NA	0.827688776325318	2.02516753944105	0.930878149690816	NA	NA
RBM28	670.452969846248	643.941867981098	702.733136186043	649.75294848419	622.142451555674	676.050874178147
CYP2G1P	NA	0.827688776325318	2.02516753944105	1.86175629938163	1.14154578267096	2.34333058640605
RP11-429P3.5	2.80133552860549	NA	2.02516753944105	4.65439074845408	NA	3.51499587960908
AKNAD1	4.66889254767582	9.1045765395785	8.10067015776418	3.72351259876326	4.56618313068384	8.20165705242119
BCAS2P2	2.80133552860549	1.65537755265064	7.08808638804366	2.79263444907245	3.42463734801288	1.17166529320303
CHPF	12946.8390347051	17521.3437060307	13980.7441085313	13237.0872886034	17957.6567071969	16120.9427691804
CTD-2619J13.19	6.53644956674615	3.31075510530127	6.07550261832314	8.37790334721734	5.7077289133548	7.02999175921816
GTF2F1	2329.77738129023	2155.30157355113	2083.89739808484	2050.72456376887	2235.14664246974	2114.85585423146
ADNP2	270.795767765198	249.134321673921	275.422785363982	275.539932308482	259.130892666308	299.946315059975
FAM87A	0.933778509535164	2.48306632897595	NA	2.79263444907245	1.14154578267096	2.34333058640605
SIGMAR1	3546.49077921455	3554.92329431724	3545.05577779155	3271.10581801353	3840.16001290511	3825.48718230788
SLITRK1	95.2454079725867	96.0118980537369	84.0444528868034	98.6730838672265	100.456028875045	98.4198846290543
SF3A1	2151.42568596902	2244.69196139426	2278.31348187118	2158.706429133	2342.45194604081	2345.67391699246
FLVCR1-AS1	23.3444627383791	31.4521735003621	43.5411020979825	31.6498570894877	21.6893698707483	31.6349629164817
RP3-495K2.2	2.80133552860549	1.65537755265064	NA	0.930878149690816	NA	1.17166529320303
MRPL40P1	2.80133552860549	1.65537755265064	NA	0.930878149690816	NA	1.17166529320303
MRPL42	420.200329290824	446.124250439347	398.958005269886	462.646440396336	429.221214284281	425.314501432699
SLITRK6	6.53644956674615	8.27688776325318	4.05033507888209	4.65439074845408	5.7077289133548	3.51499587960908
FRRS1L	1.86755701907033	9.1045765395785	9.1132539274847	10.239659646599	5.7077289133548	10.5449876388272
RP11-667K14.3	6.53644956674615	6.62151021060255	9.1132539274847	12.1014159459806	7.99082047869673	8.20165705242119
RP11-140L24.3	3.73511403814066	3.31075510530127	4.05033507888209	4.65439074845408	2.28309156534192	NA
HNRNPA3P3	4.66889254767582	7.44919898692787	5.06291884860261	4.65439074845408	9.13236626136769	9.37332234562422
RPS6KA6	118.589870710966	146.500913409581	132.648473833388	150.802260249912	141.551677051199	132.398178131942
RP11-453E17.3	1.86755701907033	6.62151021060255	2.02516753944105	2.79263444907245	4.56618313068384	8.20165705242119
SUMO2P3	8.40400658581648	15.726086750181	15.1887565458078	8.37790334721734	22.8309156534192	17.5749793980454
AC004980.10	6.53644956674615	2.48306632897595	6.07550261832314	5.5852688981449	3.42463734801288	1.17166529320303
RP11-197P3.4	3.73511403814066	0.827688776325318	3.03775130916157	0.930878149690816	3.42463734801288	NA
RP11-120D5.1	3.73511403814066	0.827688776325318	3.03775130916157	0.930878149690816	3.42463734801288	NA
AC112229.7	27.0795767765198	29.7967959477115	16.2013403155284	24.2028318919612	22.8309156534192	15.2316488116394
TYW1B	3.73511403814066	2.48306632897595	4.05033507888209	0.930878149690816	3.42463734801288	2.34333058640605
HIST2H2BA	17.7417916811681	19.0368418554823	25.3145942430131	15.8249285447439	9.13236626136769	26.9483017436696
FAM227A	7.47022807628131	28.1414183950608	15.1887565458078	13.9631722453622	13.6985493920515	14.0599835184363
SLC25A6	NA	4.13844388162659	NA	NA	1.14154578267096	7.02999175921816
OXT	0.933778509535164	4.13844388162659	2.02516753944105	2.79263444907245	NA	1.17166529320303
HSPBAP1	40.1524759100121	39.7290612636153	35.4404319402183	30.7189789397969	42.2371939588256	29.2916323300757
TFR2	24.2782412479143	21.5199081844583	14.1761727760873	24.2028318919612	22.8309156534192	23.4333058640605
RP11-70P17.1	NA	0.827688776325318	1.01258376972052	2.79263444907245	1.14154578267096	NA
C15orf54	NA	0.827688776325318	1.01258376972052	2.79263444907245	1.14154578267096	NA
RP11-697E2.4	NA	0.827688776325318	1.01258376972052	2.79263444907245	1.14154578267096	NA
HMGB1P5	159.676125130513	153.122423620184	167.076322003886	152.664016549294	122.145398745793	174.578128687251
MAOB	267.994432236592	254.928143108198	245.045272272367	268.092907110955	223.742973403508	236.676389227011
DENND5B-AS1	2.80133552860549	9.1045765395785	2.02516753944105	4.65439074845408	5.7077289133548	9.37332234562422
OPTC	3.73511403814066	7.44919898692787	5.06291884860261	4.65439074845408	3.42463734801288	3.51499587960908
ATP2B1	1855.41789844637	1884.64734369275	1885.43097921961	1893.40615647112	1773.96214627067	1818.4245350511
CTD-2006C1.2	45.755146967223	52.1443929084951	54.6795235649082	52.1291763826857	46.8033770895094	37.4932893824969
RPS20P22	20.5431272097736	6.62151021060255	8.10067015776418	10.239659646599	7.99082047869673	9.37332234562422
COL28A1	0.933778509535164	NA	2.02516753944105	NA	1.14154578267096	4.68666117281211
LINC00994	0.933778509535164	0.827688776325318	3.03775130916157	NA	NA	2.34333058640605
GRID2	NA	1.65537755265064	2.02516753944105	0.930878149690816	4.56618313068384	1.17166529320303
CDH8	NA	0.827688776325318	2.02516753944105	1.86175629938163	2.28309156534192	1.17166529320303
CALCOCO1	4969.56922774614	4995.92945389962	4945.45913131503	4793.09159275801	4868.69276309165	4952.62919436919
MIR3677	4.66889254767582	1.65537755265064	5.06291884860261	2.79263444907245	2.28309156534192	2.34333058640605
DNAH12	9.33778509535164	1.65537755265064	2.02516753944105	10.239659646599	1.14154578267096	7.02999175921816
RP11-407G23.4	6.53644956674615	6.62151021060255	2.02516753944105	5.5852688981449	NA	4.68666117281211
RP11-140I16.3	3.73511403814066	3.31075510530127	5.06291884860261	NA	3.42463734801288	4.68666117281211
DPY30	461.286583710371	409.705944281033	469.838869150323	442.167121103138	471.458408243107	481.554435506444
RP11-272L13.4	NA	NA	2.02516753944105	1.86175629938163	1.14154578267096	1.17166529320303
RP11-557H15.3	NA	NA	2.02516753944105	1.86175629938163	1.14154578267096	1.17166529320303
QRSL1P3	NA	NA	2.02516753944105	1.86175629938163	1.14154578267096	1.17166529320303
MIR4523	NA	NA	2.02516753944105	1.86175629938163	1.14154578267096	1.17166529320303
CATSPERB	NA	2.48306632897595	2.02516753944105	0.930878149690816	4.56618313068384	2.34333058640605
LRRN4	12.1391206239571	13.2430204212051	13.1635890063668	10.239659646599	6.84927469602577	14.0599835184363
VBP1	61.6293816293208	72.0089235403027	61.7676099529519	75.4011301249561	77.6251132216253	60.9265952465574
AC061992.2	1.86755701907033	1.65537755265064	2.02516753944105	0.930878149690816	4.56618313068384	3.51499587960908
RP5-940J5.8	1.86755701907033	4.13844388162659	9.1132539274847	6.51614704783571	1.14154578267096	2.34333058640605
CYP39A1	1.86755701907033	7.44919898692787	4.05033507888209	2.79263444907245	7.99082047869673	8.20165705242119
SPG20OS	2.80133552860549	2.48306632897595	6.07550261832314	2.79263444907245	2.28309156534192	2.34333058640605
CEP170P1	21.4769057193088	25.6583520660849	20.2516753944105	23.2719537422704	19.4062783054063	36.3216240892938
BEND7	171.81524575447	172.986954251992	165.051154464445	162.903676195893	157.533318008593	160.518145168815
RP11-23J9.5	18.6755701907033	9.1045765395785	15.1887565458078	15.8249285447439	10.2739120440386	8.20165705242119
NFKBIB	993.540334145415	1057.78625614376	902.212138820986	910.398830397618	986.29555622771	967.7955321857
ANKRD28	632.168050955306	537.997704611457	635.902607384488	557.596011664799	578.763711814177	602.235960706356
ACAP1	56.960489081645	35.5906173819887	27.3397617824541	31.6498570894877	42.2371939588256	31.6349629164817
RP11-248J18.2	4.66889254767582	7.44919898692787	8.10067015776418	11.1705377962898	10.2739120440386	4.68666117281211
RP11-697H9.2	NA	NA	2.02516753944105	0.930878149690816	NA	3.51499587960908
RP11-535A19.2	NA	NA	2.02516753944105	0.930878149690816	NA	3.51499587960908
SRCIN1	NA	NA	2.02516753944105	0.930878149690816	NA	3.51499587960908
RP11-638L3.1	NA	NA	2.02516753944105	0.930878149690816	NA	3.51499587960908
CTD-2260A17.1	16.808013171633	9.93226531590382	14.1761727760873	16.7558066944347	15.9816409573935	16.4033141048424
AK4P3	12.1391206239571	9.93226531590382	7.08808638804366	11.1705377962898	15.9816409573935	9.37332234562422
AC098820.3	3.73511403814066	4.13844388162659	7.08808638804366	5.5852688981449	2.28309156534192	2.34333058640605
MRPS18C	319.352250261026	247.47894412127	254.158526199851	307.189789397969	236.299977012889	229.646397467793
CTD-3116E22.7	NA	4.13844388162659	3.03775130916157	4.65439074845408	6.84927469602577	NA
SLC16A6P1	4.66889254767582	8.27688776325318	7.08808638804366	5.5852688981449	4.56618313068384	4.68666117281211
RSPH1	3.73511403814066	2.48306632897595	4.05033507888209	0.930878149690816	2.28309156534192	3.51499587960908
SNORD103A	NA	NA	3.03775130916157	0.930878149690816	NA	NA
RP11-439A17.9	NA	NA	3.03775130916157	0.930878149690816	NA	NA
RXFP4	NA	NA	3.03775130916157	0.930878149690816	NA	NA
RP11-2J18.1	NA	NA	3.03775130916157	0.930878149690816	NA	NA
NPM2	NA	NA	3.03775130916157	0.930878149690816	NA	NA
RP11-1070A24.2	NA	NA	3.03775130916157	0.930878149690816	NA	NA
RP11-196I18.3	NA	NA	3.03775130916157	0.930878149690816	NA	NA
AP000593.5	NA	NA	3.03775130916157	0.930878149690816	NA	NA
Y_RNA	NA	NA	3.03775130916157	0.930878149690816	NA	NA
EPX	NA	NA	3.03775130916157	0.930878149690816	NA	NA
AC013472.3	5.60267105721099	2.48306632897595	5.06291884860261	0.930878149690816	4.56618313068384	3.51499587960908
BSN	21.4769057193088	14.8983979738557	15.1887565458078	13.9631722453622	18.2647325227354	10.5449876388272
CITF22-92A6.1	14.9404561525626	20.692219408133	15.1887565458078	10.239659646599	19.4062783054063	12.8883182252333
CTD-3032J10.4	2.80133552860549	7.44919898692787	9.1132539274847	3.72351259876326	3.42463734801288	7.02999175921816
CDIP1	1110.26264783731	1318.50822068623	1238.3899503682	1107.74499813207	1226.02017058861	1223.21856610396
MEAF6	589.214239516689	584.348276085675	560.97140842517	619.033969544393	591.320715423558	584.660981308311
NEDD4L	669.519191336713	643.114179204772	739.186151895982	686.057196322132	722.598480430718	713.544163560643
CBFA2T2	295.074009013112	290.518760490187	312.888384843642	298.811886050752	300.226540842463	342.126265615284
CCNYL2	1.86755701907033	NA	NA	1.86175629938163	2.28309156534192	NA
AC005391.2	1.86755701907033	NA	NA	1.86175629938163	2.28309156534192	NA
RASGEF1B	0.933778509535164	3.31075510530127	3.03775130916157	1.86175629938163	NA	2.34333058640605
JTB	1420.27711300298	1317.68053190991	1234.33961528932	1262.27077098075	1309.35301272359	1290.00348781653
HOXA7	12.1391206239571	24.0029745134342	23.289426703572	19.5484411435071	18.2647325227354	32.8066282096848
C11orf88	0.933778509535164	5.79382143427723	7.08808638804366	7.44702519752653	6.84927469602577	4.68666117281211
EMC10	3405.49022427474	3823.09445784665	3323.29993222276	3154.74604930218	3592.44457806551	3527.88419783431
ELF3	2.80133552860549	1.65537755265064	NA	1.86175629938163	2.28309156534192	3.51499587960908
LYPLA1P3	4.66889254767582	3.31075510530127	2.02516753944105	2.79263444907245	NA	3.51499587960908
SYTL3	83.1062873486296	86.0796327378331	63.7927774923929	94.0186931187724	75.3420216562834	84.3599011106179
ARMC5	386.584302947558	503.234776005794	425.28518328262	336.977890188075	457.759858851055	460.46446022879
RP11-131H24.4	1.86755701907033	0.827688776325318	2.02516753944105	NA	NA	2.34333058640605
KRR1P1	2.80133552860549	2.48306632897595	3.03775130916157	7.44702519752653	2.28309156534192	2.34333058640605
ZNF878	1.86755701907033	3.31075510530127	7.08808638804366	NA	3.42463734801288	4.68666117281211
TNRC6C	106.450750087009	158.088556278136	143.786895300314	115.428890561661	132.419310789831	133.569843425145
SF3A3P1	4.66889254767582	1.65537755265064	4.05033507888209	1.86175629938163	NA	4.68666117281211
KB-1507C5.3	1.86755701907033	0.827688776325318	3.03775130916157	2.79263444907245	NA	NA
AL645728.1	13.0728991334923	9.93226531590382	18.2265078549694	14.8940503950531	13.6985493920515	21.0899752776545
RP11-400N13.3	8.40400658581648	1.65537755265064	8.10067015776418	4.65439074845408	2.28309156534192	5.85832646601513
ESYT1	5957.50689083435	5618.35141369626	6060.31386177733	5435.39751604468	5896.08396749551	5914.56640008888
WSCD1	39.2186974004769	33.9352398293381	21.264259164131	21.4101974428888	28.538644566774	32.8066282096848
CTC-203F4.2	5.60267105721099	9.93226531590382	4.05033507888209	9.30878149690816	2.28309156534192	2.34333058640605
CTA-246H3.11	2.80133552860549	4.13844388162659	3.03775130916157	1.86175629938163	1.14154578267096	3.51499587960908
HHIPL2	0.933778509535164	2.48306632897595	1.01258376972052	2.79263444907245	2.28309156534192	2.34333058640605
RP11-547D23.1	0.933778509535164	2.48306632897595	1.01258376972052	2.79263444907245	2.28309156534192	2.34333058640605
RP11-496I2.5	0.933778509535164	1.65537755265064	1.01258376972052	2.79263444907245	2.28309156534192	1.17166529320303
RP11-188C12.2	6.53644956674615	NA	NA	0.930878149690816	NA	2.34333058640605
TECRP1	32.6822478337307	31.4521735003621	27.3397617824541	33.5116133888694	37.6710108281417	32.8066282096848
ZNF510	98.0467435011922	100.978030711689	87.082204195965	89.3643023703183	83.3328421349802	92.5615581630391
ZNF821	82.1725088390944	76.1473674219293	83.0318691170829	70.746739376502	60.5019264815609	90.2182275766331
BEST3	8.40400658581648	5.79382143427723	13.1635890063668	3.72351259876326	11.4154578267096	5.85832646601513
NME2P1	13.0728991334923	12.4153316448798	11.1384214669258	22.3410755925796	11.4154578267096	10.5449876388272
RP11-382A20.7	2.80133552860549	NA	2.02516753944105	5.5852688981449	1.14154578267096	1.17166529320303
CARD11	19.6093487002384	30.6244847240368	20.2516753944105	24.2028318919612	21.6893698707483	14.0599835184363
TAF11	195.159708492849	190.368418554823	143.786895300314	164.765432495274	149.542497529896	183.951451032875
RP3-473B4.3	3.73511403814066	NA	1.01258376972052	5.5852688981449	1.14154578267096	1.17166529320303
F3	2077.65718371574	1816.77686403407	2052.5073012235	2087.02881160681	1986.28966184747	2030.49595312085
CORO7	84.9738443676999	86.9073215141584	84.0444528868034	80.986399023101	73.0589300909415	82.0165705242119
PCCB	706.870331718119	702.707771100195	765.513329908715	714.914418962547	739.721667170783	794.389068791652
ZFAND2A	273.597103293803	252.445076779222	237.957185884323	257.853247464356	247.715434839599	298.774649766772
LPAR3	17.7417916811681	14.0707091975304	34.4278481704978	24.2028318919612	9.13236626136769	21.0899752776545
TNK1	43.8875899481527	47.1782602505431	37.4655994796593	37.2351259876326	31.9632819147869	45.6949464349181
SNORA31	7.47022807628131	18.209153079157	14.1761727760873	10.239659646599	7.99082047869673	14.0599835184363
AC102953.4	1.86755701907033	NA	1.01258376972052	1.86175629938163	2.28309156534192	1.17166529320303
AP006216.11	17.7417916811681	12.4153316448798	12.1510052366463	9.30878149690816	12.5570036093806	12.8883182252333
ARL16	640.572057541123	603.385117941157	597.424424135108	613.448700646248	582.18834916219	582.317650721904
PSME2P2	1.86755701907033	4.13844388162659	1.01258376972052	2.79263444907245	3.42463734801288	4.68666117281211
RP11-3J10.4	67.2320526865318	60.4212806717482	49.6166047163056	59.5762015802122	45.6618313068384	55.0682687805423
ZFAND4	29.8809123051253	32.2798622766874	28.3523455521746	33.5116133888694	30.8217361321159	38.6649546756999
CHCHD7	683.52586897974	611.66200570441	702.733136186043	746.564276052035	651.822641905119	667.849217125725
CTD-2288F12.1	2.80133552860549	11.5876428685545	9.1132539274847	7.44702519752653	11.4154578267096	11.7166529320303
CAMSAP1	710.60544575626	668.772531270857	747.286822053746	693.504221519658	753.420216562834	752.209118236343
ATP5E	1307.28991334923	1133.10593478936	1315.34631686696	1237.13706093909	1174.65061036842	1229.07689256998
DGAT2	148.470783016091	180.436153238919	183.277662319415	155.456650998366	160.957955356606	166.37647163483
AC073657.1	2.80133552860549	0.827688776325318	NA	1.86175629938163	1.14154578267096	3.51499587960908
PHKA2-AS1	3.73511403814066	11.5876428685545	1.01258376972052	5.5852688981449	11.4154578267096	5.85832646601513
SLC45A1	261.457982669846	301.278714582416	259.221445048454	235.512171871776	305.934269755818	329.237947390051
LRCH2	56.0267105721099	11.5876428685545	26.3271780127336	41.8895167360867	55.9357433508771	14.0599835184363
RP11-455F5.3	1.86755701907033	3.31075510530127	2.02516753944105	1.86175629938163	2.28309156534192	7.02999175921816
RP4-541C22.5	5.60267105721099	6.62151021060255	6.07550261832314	2.79263444907245	1.14154578267096	9.37332234562422
RP11-180O5.2	2.80133552860549	1.65537755265064	5.06291884860261	6.51614704783571	3.42463734801288	3.51499587960908
DET1	79.371173310489	73.6643010929533	120.497468596742	99.6039620169173	105.022212005728	91.3898928698361
RP5-935K16.1	138.199219411204	141.534780751629	151.887565458078	138.700844303932	143.834768616541	121.853190493115
MROH7	3.73511403814066	2.48306632897595	NA	0.930878149690816	4.56618313068384	4.68666117281211
RBM41	74.7022807628131	83.5965664088572	72.9060314198776	90.2951805200092	69.6342927429286	91.3898928698361
UBE2Z	4482.13684576879	4283.28941748352	4468.53217577667	4201.98396770434	4329.88315367095	4426.55147772104
RP11-312O7.2	5.60267105721099	6.62151021060255	4.05033507888209	4.65439074845408	10.2739120440386	7.02999175921816
RFPL4A	0.933778509535164	1.65537755265064	2.02516753944105	1.86175629938163	1.14154578267096	4.68666117281211
DENND2A	63.4969386483912	46.3505714742178	55.6921073346288	40.9586385863959	54.7941975682061	53.8966034873392
SF3A3P2	NA	1.65537755265064	3.03775130916157	NA	1.14154578267096	1.17166529320303
snoU13	NA	1.65537755265064	3.03775130916157	NA	1.14154578267096	1.17166529320303
TPM3P6	1.86755701907033	2.48306632897595	2.02516753944105	1.86175629938163	4.56618313068384	3.51499587960908
KISS1	92.4440724439813	103.461097040665	77.9689502684803	88.4334242206275	109.588395136412	99.5915499222573
NAIP	3.73511403814066	0.827688776325318	2.02516753944105	5.5852688981449	NA	4.68666117281211
GRIA4	3.73511403814066	NA	1.01258376972052	NA	1.14154578267096	1.17166529320303
HCAR2	3.73511403814066	NA	1.01258376972052	NA	1.14154578267096	1.17166529320303
RP11-290M5.2	0.933778509535164	NA	7.08808638804366	0.930878149690816	3.42463734801288	NA
COX7CP1	NA	3.31075510530127	2.02516753944105	NA	4.56618313068384	4.68666117281211
RP11-296P7.4	2.80133552860549	0.827688776325318	1.01258376972052	NA	2.28309156534192	NA
KIAA1958	14.9404561525626	32.2798622766874	31.3900968613362	28.8572226404153	21.6893698707483	41.0082852621059
ESPN	4.66889254767582	1.65537755265064	1.01258376972052	0.930878149690816	2.28309156534192	1.17166529320303
MAPKAPK2	542.52531403993	220.99290327886	203.529337713825	172.212457692801	559.357433508771	496.786084318083
RP11-379B8.1	1.86755701907033	1.65537755265064	NA	2.79263444907245	1.14154578267096	2.34333058640605
IBA57-AS1	4.66889254767582	1.65537755265064	5.06291884860261	3.72351259876326	NA	3.51499587960908
RP11-217B7.2	4.66889254767582	4.96613265795191	1.01258376972052	2.79263444907245	4.56618313068384	8.20165705242119
LURAP1	9.33778509535164	12.4153316448798	10.1258376972052	18.6175629938163	4.56618313068384	16.4033141048424
GLUL	6211.49464542791	6226.70266429537	6228.40276755094	6528.24846378169	6246.5385227755	6259.03599629057
FXN	133.530326863528	174.642331804642	168.088905773607	133.115575405787	147.259405964554	167.548136928033
MEIS1-AS1	NA	NA	1.01258376972052	2.79263444907245	NA	NA
AC099539.1	NA	NA	1.01258376972052	2.79263444907245	NA	NA
RARRES2P1	NA	NA	1.01258376972052	2.79263444907245	NA	NA
AC005592.3	NA	NA	1.01258376972052	2.79263444907245	NA	NA
CLCNKB	10.2715636048868	9.93226531590382	5.06291884860261	10.239659646599	13.6985493920515	8.20165705242119
ATG4C	65.3644956674615	74.4919898692787	85.0570366565239	94.9495712684632	82.1912963523092	66.7849217125725
ZNF281	652.71117816508	651.391066968026	687.544379640235	713.052662663165	664.379645514499	678.394204764553
DUSP12	226.908177817045	259.066586989825	230.869099496279	229.926902973632	219.176790272825	233.161393347402
RP11-727F15.11	0.933778509535164	2.48306632897595	5.06291884860261	3.72351259876326	1.14154578267096	NA
C9orf117	49.4902610053637	62.0766582243989	48.6040209465851	36.3042478379418	47.9449228721804	60.9265952465574
WWP2	782.506390990468	821.067266114716	793.86567546089	834.997700272662	812.780597261724	823.680701121728
ZNF613	35.4835833623362	33.9352398293381	48.6040209465851	39.0968822870143	31.9632819147869	32.8066282096848
PARGP1	11.205342114422	13.2430204212051	15.1887565458078	18.6175629938163	11.4154578267096	17.5749793980454
MTAP	363.239840209179	357.561551372538	358.454654481065	339.770524637148	345.888372149301	350.327922667705
NPR2	1169.09069393803	1203.45948077701	1272.8177985387	1150.56539301785	1356.1563898131	1252.51019843404
RP11-879F14.3	7.47022807628131	4.13844388162659	8.10067015776418	10.239659646599	7.99082047869673	7.02999175921816
RP11-299G20.2	1.86755701907033	NA	1.01258376972052	0.930878149690816	NA	4.68666117281211
SNORA46	1.86755701907033	2.48306632897595	4.05033507888209	3.72351259876326	NA	1.17166529320303
DIAPH3	375.378960833136	410.533633057358	320.989055001406	349.079306134056	342.463734801288	369.074567358954
THUMPD1	283.86866689869	285.552627832235	260.234028818174	326.738230541476	272.82944205836	269.483017436696
CDC16	1297.01834974434	1170.351929724	1202.94951842798	1283.68096842364	1211.18007541389	1278.2868348845
CPEB2-AS1	2.80133552860549	4.13844388162659	2.02516753944105	2.79263444907245	4.56618313068384	5.85832646601513
C6orf57	112.05342114422	103.461097040665	118.472301057301	132.184697256096	110.729940919083	113.651533440694
TMEM204	219.437949740764	278.103428845307	234.919434575161	208.516705530743	288.811083015753	281.199670368726
PEX11B	15.8742346620978	45.5228826978925	29.3649293218952	22.3410755925796	30.8217361321159	53.8966034873392
ANGPTL7	1.86755701907033	2.48306632897595	NA	2.79263444907245	2.28309156534192	2.34333058640605
RP11-546J1.1	2.80133552860549	2.48306632897595	3.03775130916157	3.72351259876326	1.14154578267096	NA
SNRPD1	455.68391265316	346.801597280308	425.28518328262	403.070238816123	393.833295021482	374.932893824969
RP11-151A6.4	2.80133552860549	1.65537755265064	3.03775130916157	5.5852688981449	5.7077289133548	NA
CTB-55O6.12	26.1457982669846	33.1075510530127	37.4655994796593	26.9954663410337	27.3970987841031	30.4632976232787
TFAM	205.431272097736	235.06361247639	195.428667556061	252.267978566211	206.619786663444	212.071418069748
USP16	360.438504680573	318.660178885248	318.963887461965	377.005650624781	358.445375758682	306.976306819193
CTC-459I6.1	7.47022807628131	10.7599540922291	5.06291884860261	4.65439074845408	1.14154578267096	11.7166529320303
CLEC18C	0.933778509535164	1.65537755265064	NA	2.79263444907245	2.28309156534192	NA
IRF5	1.86755701907033	3.31075510530127	2.02516753944105	0.930878149690816	2.28309156534192	1.17166529320303
NNT-AS1	89.6427369153758	60.4212806717482	58.7298586437903	97.7422057175357	61.6434722642319	69.1282522989786
RP11-221N13.4	1.86755701907033	2.48306632897595	NA	0.930878149690816	NA	1.17166529320303
CTC-336P14.1	NA	2.48306632897595	2.02516753944105	1.86175629938163	3.42463734801288	2.34333058640605
ZNF721	14.9404561525626	16.5537755265064	8.10067015776418	9.30878149690816	13.6985493920515	9.37332234562422
NAP1L4P3	1.86755701907033	1.65537755265064	NA	2.79263444907245	2.28309156534192	1.17166529320303
SIAH1	59.7618246102505	74.4919898692787	37.4655994796593	58.6453234305214	65.0681096122448	67.9565870057756
EEF1A1P9	4.66889254767582	6.62151021060255	2.02516753944105	3.72351259876326	10.2739120440386	4.68666117281211
CTD-2325P2.3	1.86755701907033	4.96613265795191	3.03775130916157	2.79263444907245	4.56618313068384	7.02999175921816
ID1	2336.31383085698	2347.3253696586	2374.50893999463	2296.47639528724	2458.88961587325	2472.21376865839
LINC00337	2.80133552860549	0.827688776325318	1.01258376972052	1.86175629938163	2.28309156534192	3.51499587960908
ACTN4P1	4.66889254767582	1.65537755265064	1.01258376972052	0.930878149690816	1.14154578267096	2.34333058640605
RP11-316M21.6	2.80133552860549	0.827688776325318	2.02516753944105	2.79263444907245	NA	NA
HIST1H4C	2.80133552860549	0.827688776325318	NA	1.86175629938163	3.42463734801288	1.17166529320303
RP11-24M17.4	NA	NA	2.02516753944105	0.930878149690816	3.42463734801288	NA
AP001429.1	1.86755701907033	1.65537755265064	4.05033507888209	6.51614704783571	3.42463734801288	1.17166529320303
RP11-244O19.1	9.33778509535164	20.692219408133	27.3397617824541	26.9954663410337	20.5478240880773	19.9183099844515
LINC00890	1.86755701907033	6.62151021060255	3.03775130916157	3.72351259876326	6.84927469602577	5.85832646601513
FBXL12	601.353360140646	692.775505784291	679.443709482471	595.762015802122	642.690275643751	669.020882418928
USP2	59.7618246102505	51.3167041321697	43.5411020979825	63.2997141789755	60.5019264815609	46.8666117281211
RAET1K	3.73511403814066	1.65537755265064	8.10067015776418	5.5852688981449	6.84927469602577	5.85832646601513
CRYBB1	0.933778509535164	2.48306632897595	1.01258376972052	2.79263444907245	3.42463734801288	1.17166529320303
AC141928.1	28.0133552860549	25.6583520660849	29.3649293218952	28.8572226404153	21.6893698707483	21.0899752776545
ADAP1	99.9143005202626	122.497938896147	82.0192853473623	78.1937645740285	99.3144830923736	105.449876388272
RP11-166B2.1	20.5431272097736	22.3475969607836	18.2265078549694	23.2719537422704	9.13236626136769	18.7466446912484
GRB10	764.764599309299	688.637061902665	770.576248757318	692.573343369967	778.534223781595	677.22253947135
TNFAIP8L2	1.86755701907033	0.827688776325318	3.03775130916157	1.86175629938163	1.14154578267096	NA
CRYZL1	241.848633969608	232.580546147414	303.775130916157	272.747297859409	253.423163752953	207.384756896936
IMMP1L	56.960489081645	60.4212806717482	63.7927774923929	71.6776175261928	60.5019264815609	65.6132564193695
ARL3	440.743456500598	379.081459556996	358.454654481065	366.765990978182	380.13474562943	383.13455087739
RP11-456P18.2	8.40400658581648	4.13844388162659	4.05033507888209	2.79263444907245	4.56618313068384	4.68666117281211
RP11-169E6.1	5.60267105721099	1.65537755265064	2.02516753944105	NA	1.14154578267096	4.68666117281211
HIST4H4	49.4902610053637	54.627459237471	50.6291884860261	59.5762015802122	46.8033770895094	64.4415911261665
CTC-325H20.7	1.86755701907033	NA	3.03775130916157	NA	NA	2.34333058640605
C1orf168	NA	2.48306632897595	2.02516753944105	0.930878149690816	5.7077289133548	1.17166529320303
DKFZP779L1853	3.73511403814066	3.31075510530127	3.03775130916157	0.930878149690816	3.42463734801288	2.34333058640605
C12orf76	91.5102939344461	72.836612316628	61.7676099529519	79.1246427237194	90.1821168310059	77.3299093513998
CAMK2N2	45.755146967223	62.0766582243989	48.6040209465851	50.2674200833041	86.757479482993	38.6649546756999
CACNA2D2	23.3444627383791	19.8645306318076	12.1510052366463	12.1014159459806	20.5478240880773	14.0599835184363
RP11-485G7.6	3.73511403814066	2.48306632897595	1.01258376972052	0.930878149690816	2.28309156534192	1.17166529320303
CPA6	2.80133552860549	1.65537755265064	2.02516753944105	0.930878149690816	5.7077289133548	3.51499587960908
LCMT1	415.531436743148	345.146219727658	362.504989559947	379.798285073853	361.870013106695	331.581277976457
